commande_id,client_id,date_commande,montant,statut
706,860,2024-07-09,976.49,Livree
707,132,2024-03-27,529.95,En attente
708,175,2024-08-04,943.81,Annulee
709,849,2023-10-14,128.14,Expédiee
710,963,2023-11-08,306.18,En attente
711,205,2023-10-15,628.76,Livree
712,294,2024-09-28,610.08,Expédiee
713,324,2023-11-08,180.37,Expédiee
714,700,2024-01-07,646.52,Expédiee
715,662,2024-05-01,540.67,Annulee
716,246,2023-12-30,398.99,Expédiee
717,373,2023-10-30,87.68,Expédiee
718,174,2024-03-05,573.47,Annulee
719,756,2024-05-07,348.82,Expédiee
720,289,2024-09-11,661.52,Livree
721,485,2023-11-01,711.64,Livree
722,974,2024-02-20,920.27,En attente
723,743,2024-02-03,190.96,En attente
724,966,2024-03-25,168.28,En attente
725,130,2024-08-07,900.7,Annulee
726,931,2024-06-25,736.9,Expédiee
727,559,2024-05-23,501.84,Expédiee
728,190,2024-09-11,219.41,Annulee
729,990,2024-06-02,471.14,En attente
730,41,2023-10-17,237.84,En attente
731,794,2024-04-02,714.59,En attente
732,38,2024-07-26,592.72,Expédiee
733,936,2024-02-14,860.49,Annulee
734,568,2024-10-01,112.02,Livree
735,527,2024-09-22,183.85,Livree
736,400,2024-09-25,904.46,Annulee
737,718,2024-09-28,822.36,En attente
738,896,2024-05-24,442.76,En attente
739,223,2024-04-05,971.45,Annulee
740,4,2024-08-19,104.34,Livree
741,496,2024-01-26,974.17,Annulee
742,271,2024-08-09,853.33,Livree
743,195,2024-05-19,871.69,Expédiee
744,737,2024-04-17,333.93,En attente
745,230,2024-05-31,203.06,Livree
746,821,2024-04-21,48.13,Livree
747,582,2024-10-01,933.83,Livree
748,941,2024-01-10,747.71,Expédiee
749,206,2024-05-16,534.38,Livree
750,268,2024-05-29,593.28,Expédiee
751,895,2024-07-30,214.43,Livree
752,853,2023-11-14,406.59,Expédiee
753,750,2023-12-15,829.34,Expédiee
754,447,2024-09-06,660.31,Expédiee
755,46,2024-01-02,464.34,En attente
756,518,2024-03-08,257.45,Annulee
757,716,2024-08-12,206.45,Annulee
758,861,2024-03-25,84.89,Annulee
759,12,2024-04-06,828.68,Annulee
760,178,2024-05-17,556.15,Livree
761,695,2023-10-04,994.7,Annulee
762,879,2024-06-29,759.59,En attente
763,980,2024-07-08,764.65,Livree
764,86,2024-02-03,261.56,En attente
765,795,2024-04-11,404.03,Livree
766,53,2023-10-12,622.03,En attente
767,365,2024-03-19,300.84,Expédiee
768,496,2024-09-08,270.44,Expédiee
769,282,2024-08-17,39.86,Expédiee
770,279,2023-12-24,381.17,Livree
771,360,2024-01-29,358.98,En attente
772,256,2024-09-15,819.07,Expédiee
773,75,2023-10-16,996.97,Livree
774,649,2023-11-15,301.08,Livree
775,87,2024-05-04,562.72,En attente
776,297,2024-02-08,880.11,Expédiee
777,198,2024-07-27,650.38,Livree
778,230,2023-12-17,280.89,Annulee
779,139,2024-05-26,336.2,Annulee
780,781,2024-10-01,914.67,En attente
781,710,2024-08-16,823.62,En attente
782,721,2024-08-27,563.39,Livree
783,234,2023-10-31,308.68,Expédiee
784,981,2023-11-21,155.92,Expédiee
785,476,2024-07-11,493.18,Annulee
786,430,2023-11-12,992.53,Expédiee
787,398,2024-03-01,576.31,En attente
788,295,2024-07-09,406.28,En attente
789,84,2024-06-27,617.25,Livree
790,54,2024-06-24,732.87,Expédiee
791,555,2023-11-19,97.13,Expédiee
792,717,2024-03-20,913.4,Annulee
793,161,2023-10-14,405.39,Expédiee
794,208,2024-07-25,926.11,En attente
795,255,2024-05-11,54.66,Expédiee
796,858,2023-11-13,967.16,En attente
797,381,2024-08-21,145.38,Annulee
798,911,2024-05-13,814.4,Annulee
799,616,2024-02-02,657.31,Expédiee
800,867,2024-02-20,269.25,Expédiee
801,109,2024-07-29,797.04,En attente
802,641,2024-01-07,386.78,Annulee
803,883,2024-03-09,968.29,Livree
804,646,2024-03-02,313.83,Expédiee
805,660,2024-06-28,869.61,En attente
806,685,2023-10-05,661.03,Livree
807,343,2024-02-11,324.8,En attente
808,684,2024-02-27,459.15,Livree
809,53,2024-05-20,806.32,Annulee
810,140,2024-02-11,363.77,Livree
811,386,2024-09-06,75.84,Livree
812,56,2024-06-05,2.2,En attente
813,519,2024-07-17,822.47,En attente
814,229,2024-06-24,81.0,Expédiee
815,959,2024-01-19,212.83,Expédiee
816,29,2024-06-30,817.08,En attente
817,234,2024-02-20,747.6,Livree
818,198,2024-06-15,5.55,En attente
819,808,2024-08-26,397.56,Expédiee
820,570,2024-01-19,793.0,Annulee
821,807,2024-07-04,91.4,Annulee
822,1000,2024-01-28,569.83,Livree
823,376,2024-04-08,172.28,En attente
824,463,2023-12-23,890.2,Livree
825,288,2024-09-23,972.63,Expédiee
826,647,2024-05-29,283.11,Annulee
827,742,2024-03-11,492.66,En attente
828,351,2024-05-18,399.42,Annulee
829,877,2024-02-19,534.14,Expédiee
830,692,2023-11-25,846.71,En attente
831,145,2024-06-12,152.36,Annulee
832,737,2024-01-25,443.14,Livree
833,222,2024-01-14,671.46,Livree
834,185,2024-02-13,917.09,En attente
835,591,2023-12-20,436.38,En attente
836,884,2024-06-16,472.9,Annulee
837,692,2023-10-08,841.1,Annulee
838,548,2024-04-14,826.55,Livree
839,618,2024-08-01,887.23,En attente
840,267,2024-01-01,789.77,Annulee
841,143,2024-06-05,283.6,Expédiee
842,658,2024-03-10,28.0,Expédiee
843,864,2024-01-23,343.19,Livree
844,320,2024-02-11,164.12,En attente
845,36,2024-02-19,730.88,Expédiee
846,948,2024-06-04,190.65,Livree
847,552,2024-06-09,253.99,En attente
848,811,2024-10-01,119.4,Expédiee
849,350,2024-09-28,660.27,Expédiee
850,982,2024-07-29,807.13,En attente
851,553,2024-04-16,347.72,Annulee
852,281,2023-11-08,250.97,Expédiee
853,289,2023-12-04,343.68,Annulee
854,301,2024-08-13,59.53,Livree
855,76,2023-10-22,173.69,Livree
856,265,2024-03-22,237.89,En attente
857,909,2023-11-03,181.7,Expédiee
858,148,2024-04-30,821.41,En attente
859,122,2024-06-13,900.52,En attente
860,908,2024-08-13,307.22,En attente
861,781,2024-05-12,576.09,Annulee
862,525,2024-09-01,950.53,Expédiee
863,142,2024-08-16,334.39,Annulee
864,57,2024-09-19,209.42,En attente
865,304,2023-11-15,574.42,En attente
866,173,2024-05-22,962.36,Annulee
867,772,2024-08-16,84.7,Expédiee
868,981,2024-09-09,971.08,En attente
869,1000,2024-01-17,832.72,Expédiee
870,510,2024-04-07,652.9,Expédiee
871,310,2024-08-03,209.06,Livree
872,322,2024-04-16,64.26,En attente
873,599,2024-05-03,271.15,Annulee
874,807,2023-12-22,628.37,En attente
875,851,2023-12-10,93.24,Annulee
876,513,2023-12-09,384.2,Expédiee
877,851,2024-03-23,866.56,Livree
878,138,2024-04-19,381.04,En attente
879,38,2024-04-17,90.69,Annulee
880,132,2023-12-15,296.51,Annulee
881,766,2024-04-09,617.14,En attente
882,412,2024-07-15,329.35,Expédiee
883,972,2024-07-16,961.13,Expédiee
884,492,2024-04-30,902.89,Livree
885,242,2024-09-17,950.9,Expédiee
886,192,2023-12-24,524.24,En attente
887,733,2024-02-28,187.47,Livree
888,310,2024-03-29,680.24,Annulee
889,825,2024-08-17,948.81,Expédiee
890,281,2024-05-26,569.03,Livree
891,678,2023-12-11,857.26,Livree
892,768,2024-04-09,209.18,En attente
893,956,2024-09-12,485.24,Expédiee
894,770,2024-04-04,157.71,Livree
895,903,2024-09-29,492.43,Livree
896,197,2023-10-21,826.49,En attente
897,333,2024-06-11,256.49,Annulee
898,793,2024-08-28,539.74,Annulee
899,860,2024-07-04,176.24,Livree
900,650,2023-12-02,816.15,Annulee
901,365,2024-06-26,56.59,Livree
902,1,2024-01-29,761.21,Annulee
903,549,2023-11-04,162.35,En attente
904,530,2024-08-05,261.53,Expédiee
905,690,2024-10-01,726.52,En attente
906,360,2024-07-20,954.71,Livree
907,222,2023-12-25,397.01,Expédiee
908,514,2024-06-01,846.69,Annulee
909,609,2023-10-08,493.39,Annulee
910,62,2024-01-23,56.36,Livree
911,603,2024-04-05,15.64,Annulee
912,864,2023-10-30,772.62,En attente
913,195,2024-07-19,269.23,Livree
914,641,2023-10-14,191.19,En attente
915,70,2024-04-26,214.39,Livree
916,388,2024-04-07,378.88,Annulee
917,262,2023-11-14,294.23,Annulee
918,342,2024-04-22,176.01,Expédiee
919,582,2024-06-21,239.52,Expédiee
920,686,2024-04-27,821.06,Annulee
921,955,2024-08-31,423.03,Annulee
922,170,2024-01-24,548.3,Annulee
923,697,2024-08-17,26.52,En attente
924,650,2024-07-24,99.32,Annulee
925,762,2024-03-17,92.82,Expédiee
926,393,2023-10-27,194.68,Annulee
927,692,2024-03-12,938.72,En attente
928,707,2024-08-26,33.56,Expédiee
929,637,2024-06-09,632.16,Livree
930,240,2023-11-24,214.06,Expédiee
931,840,2024-03-01,340.26,Annulee
932,496,2024-01-10,915.14,Expédiee
933,266,2024-04-14,153.05,Expédiee
934,350,2023-11-24,347.9,En attente
935,524,2024-01-05,476.81,Expédiee
936,841,2024-01-12,427.7,En attente
937,871,2023-12-10,449.19,En attente
938,75,2024-06-29,157.75,Expédiee
939,961,2023-12-14,417.18,En attente
940,125,2024-05-29,505.82,Expédiee
941,27,2023-11-23,959.53,En attente
942,625,2024-05-15,741.05,En attente
943,484,2023-11-18,633.24,Livree
944,483,2024-02-29,893.74,En attente
945,156,2024-08-13,826.75,Expédiee
946,818,2024-08-01,309.27,Livree
947,320,2024-09-19,592.1,Expédiee
948,497,2024-05-17,706.77,Annulee
949,930,2023-12-01,103.58,Expédiee
950,750,2024-01-28,130.83,Annulee
951,36,2024-07-02,704.65,Expédiee
952,596,2024-06-20,705.37,Livree
953,646,2023-10-05,43.28,Annulee
954,768,2024-06-03,236.3,Annulee
955,858,2024-07-02,247.02,Livree
956,495,2024-02-26,17.34,Expédiee
957,902,2023-10-04,194.15,Annulee
958,442,2024-03-25,975.22,Expédiee
959,301,2024-09-05,773.43,Livree
960,951,2024-01-07,946.35,Expédiee
961,656,2023-12-16,317.62,Annulee
962,994,2023-10-30,25.85,En attente
963,549,2024-07-14,51.14,Livree
964,622,2024-09-12,415.07,Livree
965,446,2024-05-12,6.95,En attente
966,655,2023-10-04,523.61,Expédiee
967,761,2024-09-24,563.43,En attente
968,931,2024-08-05,877.79,Livree
969,397,2024-06-08,54.49,Annulee
970,229,2023-11-24,705.09,En attente
971,67,2024-02-27,969.86,Livree
972,336,2024-05-15,902.64,En attente
973,356,2024-01-02,209.4,Annulee
974,445,2024-06-20,639.49,En attente
975,207,2023-12-18,478.07,Livree
976,935,2024-02-24,299.84,Expédiee
977,152,2024-05-27,61.55,Annulee
978,952,2024-03-13,757.59,Annulee
979,655,2024-06-18,879.93,Expédiee
980,930,2024-01-05,66.23,En attente
981,940,2024-08-25,370.51,Expédiee
982,932,2023-12-07,448.23,Livree
983,644,2023-10-18,97.81,En attente
984,326,2024-06-08,12.67,En attente
985,894,2024-06-15,789.95,En attente
986,240,2024-07-22,664.93,Livree
987,665,2024-06-27,449.05,En attente
988,386,2023-10-08,65.65,En attente
989,678,2024-06-29,820.76,Expédiee
990,182,2023-12-31,443.9,Livree
991,729,2024-02-08,46.02,Annulee
992,731,2024-06-03,767.7,En attente
993,715,2024-01-27,149.35,Annulee
994,773,2024-09-19,608.88,Livree
995,246,2024-06-22,672.17,Annulee
996,105,2024-06-17,642.87,Expédiee
997,42,2024-05-25,771.46,Livree
998,776,2024-07-07,373.76,Expédiee
999,415,2024-08-13,283.92,Livree
1000,302,2024-08-05,485.74,Livree
1001,175,2023-10-17,490.61,Livree
1002,149,2024-08-30,10.87,En attente
1003,114,2023-11-20,517.4,En attente
1004,657,2024-02-24,668.15,En attente
1005,428,2023-10-20,696.19,Annulee
1006,293,2024-08-03,634.61,Expédiee
1007,949,2024-02-05,525.13,Expédiee
1008,268,2024-08-16,726.07,Expédiee
1009,13,2024-09-23,826.84,En attente
1010,355,2024-08-28,377.03,Annulee
1011,742,2024-05-19,245.32,Annulee
1012,723,2023-12-08,406.34,Expédiee
1013,211,2024-10-02,675.21,Livree
1014,595,2024-01-10,732.21,Annulee
1015,752,2024-02-19,688.44,Annulee
1016,62,2023-11-21,165.45,En attente
1017,688,2024-04-01,436.72,Livree
1018,22,2024-03-19,684.79,En attente
1019,342,2024-09-09,347.94,Annulee
1020,201,2024-08-21,76.61,Expédiee
1021,349,2023-12-13,214.05,En attente
1022,984,2024-09-14,978.8,Expédiee
1023,558,2024-04-13,316.57,Expédiee
1024,527,2023-12-24,141.11,Expédiee
1025,669,2024-10-02,125.34,Livree
1026,409,2024-05-28,372.56,En attente
1027,231,2023-12-01,237.12,Expédiee
1028,23,2023-10-09,139.8,En attente
1029,398,2024-04-06,806.54,En attente
1030,590,2024-01-29,862.79,Annulee
1031,891,2024-08-06,876.62,En attente
1032,223,2023-11-09,469.93,Expédiee
1033,444,2024-04-05,391.91,Livree
1034,886,2024-08-23,674.24,En attente
1035,454,2024-05-03,972.67,En attente
1036,614,2024-06-27,191.23,Livree
1037,740,2024-03-12,249.25,Livree
1038,983,2024-05-30,414.04,Expédiee
1039,819,2024-06-07,133.23,Expédiee
1040,116,2024-09-29,417.47,Livree
1041,744,2024-09-12,860.71,Livree
1042,905,2024-05-12,922.76,Livree
1043,890,2024-08-28,338.74,En attente
1044,825,2024-01-19,332.52,Livree
1045,671,2023-11-21,36.45,Annulee
1046,76,2024-02-25,381.25,En attente
1047,351,2023-11-19,475.07,En attente
1048,432,2024-01-09,134.52,Expédiee
1049,531,2023-12-24,26.07,Expédiee
1050,346,2023-12-28,280.51,Livree
1051,99,2023-10-29,920.5,Annulee
1052,416,2023-12-12,216.51,Livree
1053,338,2024-07-14,748.0,En attente
1054,536,2023-11-02,358.74,Livree
1055,177,2024-06-24,350.89,Annulee
1056,205,2024-06-05,196.52,En attente
1057,700,2024-04-29,428.71,Annulee
1058,395,2024-09-29,511.05,Expédiee
1059,172,2023-11-28,879.23,Annulee
1060,761,2023-11-21,543.01,Expédiee
1061,766,2024-03-19,183.21,Annulee
1062,769,2024-07-11,834.79,Expédiee
1063,822,2024-02-06,916.97,Livree
1064,216,2024-02-19,827.32,En attente
1065,265,2024-05-18,60.48,Expédiee
1066,339,2024-02-24,928.32,Livree
1067,345,2024-05-05,732.61,Expédiee
1068,27,2023-11-24,211.27,En attente
1069,926,2024-03-20,870.8,Expédiee
1070,959,2023-11-06,958.98,Expédiee
1071,996,2023-12-02,996.79,Expédiee
1072,167,2024-05-10,259.84,Annulee
1073,364,2024-07-27,269.74,Livree
1074,998,2024-02-22,178.29,Expédiee
1075,764,2024-01-17,594.35,Annulee
1076,674,2024-05-23,939.49,Annulee
1077,731,2023-10-26,246.15,Annulee
1078,947,2024-04-16,771.52,Livree
1079,393,2023-10-12,337.09,Annulee
1080,967,2024-08-29,91.72,Expédiee
1081,10,2024-04-25,137.85,Expédiee
1082,457,2023-11-16,352.45,Annulee
1083,133,2024-01-12,974.26,Livree
1084,21,2024-02-17,185.09,En attente
1085,545,2024-05-09,621.36,Annulee
1086,27,2024-03-27,635.47,Livree
1087,633,2024-05-02,412.75,En attente
1088,39,2024-07-20,274.62,Expédiee
1089,81,2023-12-21,403.03,Livree
1090,29,2024-06-03,768.35,Expédiee
1091,238,2024-01-09,932.13,Annulee
1092,447,2024-05-19,329.14,En attente
1093,877,2024-02-23,398.08,En attente
1094,652,2024-07-18,418.89,Expédiee
1095,754,2024-09-30,142.33,Annulee
1096,129,2024-01-20,814.32,Annulee
1097,551,2024-05-12,902.93,Livree
1098,362,2023-12-14,888.66,Annulee
1099,772,2024-01-25,775.75,Livree
1100,139,2024-01-16,481.17,Livree
1101,630,2024-03-23,542.15,En attente
1102,432,2024-06-12,700.92,Expédiee
1103,827,2024-02-21,369.43,En attente
1104,485,2024-06-03,537.35,Expédiee
1105,832,2024-07-03,426.62,En attente
1106,707,2024-06-23,426.51,En attente
1107,490,2023-12-31,63.13,Livree
1108,131,2024-08-15,861.27,En attente
1109,647,2024-08-05,340.99,Annulee
1110,915,2023-10-18,888.35,Livree
1111,242,2023-11-29,983.04,En attente
1112,887,2024-08-02,92.54,Annulee
1113,179,2024-06-15,770.47,En attente
1114,308,2023-11-15,80.6,Annulee
1115,410,2024-02-17,99.83,Annulee
1116,216,2024-03-02,205.75,Annulee
1117,171,2023-12-01,691.24,En attente
1118,553,2024-05-31,894.08,En attente
1119,600,2024-05-25,137.55,Annulee
1120,283,2023-11-01,980.19,Livree
1121,698,2024-02-15,857.75,En attente
1122,287,2024-02-23,873.53,Livree
1123,939,2024-06-05,315.97,Livree
1124,180,2023-10-24,735.55,Annulee
1125,872,2024-01-21,766.62,Livree
1126,120,2024-09-07,758.26,Annulee
1127,596,2024-04-22,66.42,Annulee
1128,226,2023-11-18,820.71,Livree
1129,841,2024-05-19,368.29,Livree
1130,504,2024-04-16,536.14,Expédiee
1131,369,2024-07-17,592.38,Annulee
1132,655,2024-05-03,463.89,En attente
1133,618,2024-02-29,462.08,En attente
1134,676,2023-11-10,86.69,En attente
1135,449,2024-07-28,85.89,Annulee
1136,628,2024-04-05,926.04,Annulee
1137,604,2024-02-03,908.11,Livree
1138,149,2024-01-10,271.81,Annulee
1139,948,2023-12-25,331.87,En attente
1140,489,2023-11-18,773.99,Livree
1141,956,2024-04-27,515.27,Expédiee
1142,717,2024-05-08,189.46,Livree
1143,971,2024-07-13,998.8,Livree
1144,449,2023-10-16,600.09,Expédiee
1145,117,2024-04-10,511.19,En attente
1146,568,2024-09-02,154.8,Expédiee
1147,324,2024-05-12,72.6,Expédiee
1148,878,2024-03-04,154.61,En attente
1149,214,2024-02-15,18.83,Livree
1150,344,2024-06-19,183.36,En attente
1151,11,2024-08-20,983.37,Annulee
1152,283,2023-12-14,316.68,Livree
1153,834,2024-03-05,520.44,Expédiee
1154,417,2024-03-23,405.63,En attente
1155,315,2024-03-15,110.39,Annulee
1156,149,2024-09-09,451.12,Livree
1157,296,2024-07-06,831.57,Expédiee
1158,322,2024-09-26,440.2,Livree
1159,510,2024-08-02,218.33,Annulee
1160,542,2024-01-21,758.39,Annulee
1161,756,2024-06-25,405.86,Livree
1162,611,2024-06-19,533.28,En attente
1163,317,2023-11-10,153.95,Annulee
1164,404,2024-08-17,855.53,Annulee
1165,583,2024-01-23,841.18,Livree
1166,267,2024-04-16,862.43,Annulee
1167,370,2024-06-26,226.64,Annulee
1168,371,2024-09-05,864.27,Annulee
1169,608,2024-06-07,753.41,En attente
1170,908,2023-11-17,200.45,Livree
1171,172,2023-12-09,399.72,Annulee
1172,797,2024-06-25,220.23,Annulee
1173,455,2024-06-01,827.32,Livree
1174,451,2024-02-06,145.84,En attente
1175,916,2024-07-22,22.67,Expédiee
1176,256,2024-01-31,506.63,Livree
1177,687,2024-01-25,223.05,Annulee
1178,936,2023-12-08,811.89,Livree
1179,503,2024-02-26,556.38,En attente
1180,203,2024-09-13,959.68,En attente
1181,361,2024-01-25,540.68,Expédiee
1182,777,2023-10-27,919.09,Expédiee
1183,842,2024-09-01,520.27,Annulee
1184,187,2024-08-08,476.92,Annulee
1185,777,2024-09-13,116.01,Livree
1186,818,2024-02-26,603.82,Expédiee
1187,186,2024-03-31,2.91,Annulee
1188,722,2023-10-20,403.45,Annulee
1189,394,2024-01-30,322.44,Annulee
1190,524,2023-11-11,783.39,Expédiee
1191,115,2023-12-14,591.21,Annulee
1192,485,2024-02-28,743.09,Annulee
1193,231,2024-09-25,62.92,Livree
1194,561,2024-08-06,403.74,Livree
1195,476,2023-12-22,778.7,En attente
1196,195,2024-08-04,193.24,Expédiee
1197,761,2024-03-04,430.81,En attente
1198,690,2023-10-23,118.78,Annulee
1199,149,2024-02-22,932.39,En attente
1200,384,2024-06-22,739.5,Expédiee
1201,698,2024-03-09,945.3,Expédiee
1202,347,2024-05-10,785.27,Livree
1203,746,2023-11-27,819.31,Livree
1204,143,2024-01-17,520.84,Expédiee
1205,41,2024-09-20,962.17,Expédiee
1206,615,2023-11-30,290.62,Livree
1207,150,2024-08-18,4.16,Expédiee
1208,501,2024-06-13,689.25,En attente
1209,687,2024-03-24,202.45,Expédiee
1210,350,2024-08-30,83.62,Livree
1211,792,2024-05-16,614.58,En attente
1212,759,2024-03-27,587.03,Livree
1213,964,2024-09-29,115.66,Annulee
1214,87,2024-05-11,859.37,Livree
1215,387,2024-07-23,250.73,Annulee
1216,372,2023-11-30,719.72,Livree
1217,665,2024-03-04,414.3,En attente
1218,28,2023-12-19,960.45,En attente
1219,413,2024-09-12,283.0,En attente
1220,577,2024-02-10,253.97,Expédiee
1221,752,2024-01-13,161.76,En attente
1222,615,2024-05-05,10.48,Annulee
1223,493,2024-03-19,596.07,Expédiee
1224,549,2024-06-23,744.15,Livree
1225,612,2023-10-06,585.4,Annulee
1226,305,2024-06-16,939.65,Expédiee
1227,597,2023-11-29,880.15,Livree
1228,1000,2024-07-04,110.73,Livree
1229,966,2024-05-10,957.26,Livree
1230,699,2024-01-27,517.58,Expédiee
1231,132,2023-10-27,141.9,En attente
1232,608,2024-07-02,271.72,Expédiee
1233,613,2024-05-25,51.14,Livree
1234,555,2024-09-17,916.4,En attente
1235,671,2024-08-19,730.03,En attente
1236,711,2023-10-22,408.97,Expédiee
1237,211,2023-10-27,602.58,Expédiee
1238,97,2023-10-28,661.91,Annulee
1239,40,2024-08-21,761.13,Livree
1240,613,2024-06-13,651.35,Expédiee
1241,789,2024-08-11,725.04,Annulee
1242,216,2024-03-24,161.12,Expédiee
1243,737,2024-08-10,762.68,En attente
1244,898,2023-12-19,141.76,Livree
1245,46,2024-07-11,82.18,Expédiee
1246,937,2024-08-06,589.54,Livree
1247,198,2024-04-10,112.96,Livree
1248,841,2024-03-18,804.42,Expédiee
1249,395,2024-02-21,140.01,Expédiee
1250,840,2024-04-07,424.76,Expédiee
1251,610,2024-06-15,964.26,Expédiee
1252,176,2023-10-18,395.07,Livree
1253,666,2023-10-30,744.16,Livree
1254,395,2023-11-25,137.07,Expédiee
1255,982,2024-06-27,625.43,Livree
1256,556,2024-06-19,267.15,Annulee
1257,321,2023-10-22,422.28,Livree
1258,782,2024-03-05,446.98,Annulee
1259,105,2024-07-20,170.61,Expédiee
1260,62,2024-07-15,991.25,Expédiee
1261,734,2024-08-08,554.13,En attente
1262,36,2024-09-09,820.14,Livree
1263,299,2024-08-27,861.36,Livree
1264,217,2024-07-11,503.72,Expédiee
1265,915,2024-05-20,627.89,Livree
1266,808,2023-10-09,295.09,En attente
1267,167,2024-07-29,630.38,Annulee
1268,267,2024-05-08,548.75,Expédiee
1269,784,2024-01-15,883.84,Expédiee
1270,423,2024-08-28,870.17,Livree
1271,372,2024-07-27,567.73,Annulee
1272,312,2024-04-22,716.12,Annulee
1273,205,2024-06-05,901.0,Expédiee
1274,230,2024-08-04,37.8,Expédiee
1275,93,2024-01-26,19.67,Expédiee
1276,806,2024-01-12,572.98,En attente
1277,847,2023-11-18,311.92,En attente
1278,332,2024-04-16,972.33,Expédiee
1279,235,2023-11-30,15.97,Livree
1280,248,2024-09-16,475.01,Expédiee
1281,931,2024-02-08,511.26,En attente
1282,705,2023-11-30,82.94,Expédiee
1283,703,2023-11-28,615.35,En attente
1284,26,2024-09-27,710.96,Livree
1285,17,2024-02-27,363.37,Livree
1286,626,2023-12-13,93.95,En attente
1287,457,2024-06-28,951.74,Annulee
1288,747,2024-02-06,345.9,En attente
1289,786,2024-06-30,522.15,En attente
1290,234,2024-01-22,154.58,Expédiee
