SaleID,ProductID,Quantity,SaleDate,SalesAmount,dateUpdate
581,102,8,2024-01-02,164.04,2024-07-12
582,103,5,2024-12-29,356.76,2024-03-27
583,100,3,2024-10-31,207.79,2024-01-11
584,104,5,2024-07-11,227.34,2024-11-24
585,103,1,2024-05-30,302.36,2024-11-25
586,103,3,2024-02-15,359.76,2024-06-06
587,104,10,2024-06-07,479.61,2024-12-19
588,105,4,2024-06-16,172.22,2024-07-16
589,104,7,2024-01-03,307.98,2024-01-21
590,103,6,2024-02-25,108.78,2024-11-19
591,104,7,2024-12-19,201.66,2024-02-24
592,102,8,2024-08-31,307.71,2024-06-08
593,103,5,2024-10-20,114.41,2024-01-05
594,104,6,2024-10-25,59.33,2024-12-09
595,105,9,2024-11-28,293.03,2024-11-10
596,100,1,2024-05-11,239.61,2024-07-15
597,102,8,2024-08-24,247.58,2024-08-04
598,100,2,2024-07-31,172.09,2024-03-12
599,101,9,2024-10-30,223.72,2024-09-08
600,100,10,2024-04-03,309.44,2024-07-04
601,104,4,2024-03-02,301.98,2024-12-08
602,102,2,2024-12-11,274.65,2024-09-07
603,105,5,2024-04-11,42.14,2024-03-15
604,104,9,2024-06-07,432.17,2024-11-24
605,102,3,2024-10-21,101.67,2024-06-26
606,105,3,2024-04-02,12.27,2024-02-15
607,101,10,2024-11-18,453.46,2024-02-12
608,103,1,2024-03-22,319.05,2024-06-05
609,105,8,2024-02-13,355.58,2024-11-04
610,103,9,2024-11-25,458.57,2024-01-12
611,101,2,2024-01-29,310.36,2024-05-12
612,102,5,2024-10-24,58.38,2024-07-12
613,100,6,2024-05-23,416.04,2024-04-29
614,105,8,2024-12-04,470.5,2024-04-26
615,103,3,2024-11-12,159.15,2024-05-17
616,100,2,2024-09-19,313.18,2024-05-01
617,105,6,2024-03-30,31.5,2024-03-18
618,101,7,2024-11-22,33.83,2024-04-15
619,100,4,2024-04-03,296.77,2024-03-30
620,101,3,2024-07-12,240.31,2024-06-08
621,101,10,2024-07-31,439.52,2024-09-09
622,104,1,2024-08-24,55.35,2024-04-08
623,101,10,2024-01-04,414.03,2024-06-09
624,104,4,2024-03-27,272.39,2024-02-10
625,100,1,2024-03-27,193.08,2024-11-06
626,105,4,2024-03-24,13.99,2024-01-19
627,104,3,2024-01-10,93.46,2024-02-11
628,104,5,2024-06-30,259.11,2024-01-06
629,105,4,2024-03-30,138.45,2024-10-27
630,103,6,2024-05-03,286.75,2024-07-22
631,102,2,2024-05-16,205.42,2024-06-23
632,103,6,2024-04-22,89.5,2024-07-21
633,101,9,2024-07-05,69.78,2024-07-22
634,100,1,2024-01-28,256.04,2024-08-06
635,105,9,2024-04-24,139.74,2024-01-18
636,100,4,2024-08-04,382.05,2024-07-11
637,100,6,2024-06-15,405.02,2024-12-14
638,104,8,2024-02-24,383.94,2024-01-28
639,101,10,2024-10-13,180.76,2024-03-27
640,101,1,2024-05-15,470.61,2024-12-04
641,100,2,2024-05-13,425.5,2024-01-21
642,103,2,2024-03-06,445.61,2024-12-31
643,105,8,2024-03-03,204.24,2024-07-17
644,102,7,2024-06-25,326.43,2024-04-18
645,103,2,2024-06-10,124.95,2024-09-22
646,105,5,2024-12-20,464.06,2024-05-29
647,101,6,2024-02-24,413.45,2024-09-09
648,105,4,2024-05-03,499.9,2024-09-19
649,100,4,2024-12-20,87.38,2024-07-28
650,103,7,2024-03-10,234.9,2024-04-08
651,103,8,2024-02-24,261.47,2024-05-11
652,102,6,2024-08-17,72.67,2024-03-16
653,101,3,2024-08-18,64.75,2024-02-25
654,104,7,2024-07-08,345.09,2024-02-13
655,102,4,2024-09-26,296.59,2024-02-29
656,102,1,2024-09-14,305.73,2024-03-02
657,103,7,2024-04-21,229.48,2024-01-10
658,101,9,2024-03-13,308.26,2024-09-22
659,103,6,2024-02-13,378.47,2024-03-29
660,105,3,2024-08-04,263.53,2024-04-01
661,101,3,2024-12-29,45.39,2024-09-11
662,100,4,2024-08-22,225.74,2024-10-20
663,105,6,2024-12-19,441.73,2024-05-12
664,105,9,2024-08-16,365.37,2024-02-26
665,105,6,2024-09-27,184.36,2024-01-23
666,105,6,2024-04-01,428.83,2024-02-14
667,103,7,2024-01-13,113.3,2024-06-19
668,103,1,2024-03-19,275.29,2024-02-12
669,101,10,2024-06-07,309.9,2024-08-26
670,102,7,2024-05-24,325.55,2024-08-15
671,102,3,2024-02-03,396.54,2024-08-05
672,101,1,2024-11-02,62.49,2024-07-18
673,104,4,2024-08-21,452.11,2024-03-12
674,104,9,2024-09-22,363.18,2024-09-10
675,102,4,2024-12-04,402.75,2024-01-22
676,102,8,2024-05-26,384.76,2024-08-18
677,104,4,2024-05-25,201.75,2024-01-12
678,105,3,2024-02-28,382.61,2024-10-12
679,105,8,2024-02-18,132.68,2024-06-06
680,102,4,2024-01-05,321.31,2024-12-13
681,103,7,2024-11-01,271.06,2024-02-27
682,101,7,2024-09-21,343.98,2024-10-21
683,103,7,2024-12-23,356.15,2024-09-04
684,103,4,2024-10-24,32.88,2024-08-18
685,105,2,2024-04-26,113.01,2024-12-01
686,103,1,2024-10-14,224.71,2024-03-24
687,102,5,2024-02-09,301.22,2024-12-21
688,104,4,2024-03-21,464.74,2024-05-28
689,104,9,2024-03-03,40.48,2024-05-14
690,101,4,2024-05-26,192.1,2024-01-20
691,102,1,2024-07-16,150.37,2024-06-28
692,101,8,2024-08-17,77.95,2024-02-09
693,101,8,2024-04-16,279.06,2024-06-26
694,105,10,2024-06-27,478.93,2024-03-09
695,101,5,2024-12-22,335.7,2024-01-06
696,102,10,2024-05-15,142.88,2024-12-01
697,101,6,2024-09-23,297.13,2024-06-25
698,103,9,2024-01-04,355.95,2024-03-18
699,102,9,2024-05-22,14.76,2024-09-10
700,100,5,2024-12-04,134.48,2024-10-25
701,103,8,2024-08-02,316.69,2024-10-10
702,100,4,2024-08-17,467.19,2024-03-29
703,102,3,2024-02-22,223.58,2024-08-23
704,104,6,2024-02-19,424.78,2024-07-02
705,103,10,2024-07-09,381.99,2024-12-14
706,104,10,2024-10-29,493.87,2024-03-11
707,102,10,2024-12-29,486.07,2024-01-30
708,100,8,2024-12-20,193.99,2024-08-01
709,105,6,2024-03-21,250.49,2024-02-28
710,104,1,2024-08-10,14.92,2024-08-26
711,105,2,2024-07-30,254.07,2024-01-21
712,102,5,2024-01-07,233.22,2024-03-09
713,104,1,2024-11-07,480.15,2024-09-20
714,102,9,2024-07-30,301.77,2024-04-25
715,101,1,2024-05-02,495.19,2024-07-26
716,104,1,2024-08-14,135.81,2024-06-22
717,100,8,2024-09-21,263.04,2024-10-14
718,104,2,2024-07-21,337.47,2024-04-23
719,105,7,2024-08-09,331.83,2024-01-17
720,102,1,2024-09-15,80.18,2024-07-19
721,100,7,2024-06-11,15.77,2024-08-24
722,101,6,2024-09-21,184.83,2024-02-22
723,104,2,2024-05-02,288.04,2024-11-07
724,100,4,2024-01-08,443.87,2024-08-09
725,100,7,2024-01-19,212.77,2024-10-22
726,102,5,2024-12-22,233.94,2024-07-07
727,100,2,2024-08-04,191.84,2024-09-27
728,100,1,2024-10-15,109.67,2024-07-03
729,103,6,2024-12-13,243.36,2024-06-06
730,102,7,2024-11-27,281.31,2024-11-08
731,105,4,2024-01-22,31.9,2024-12-23
732,105,2,2024-09-01,220.44,2024-03-27
733,101,6,2024-03-09,377.19,2024-08-10
734,101,6,2024-12-17,421.56,2024-01-30
735,100,4,2024-12-02,417.97,2024-06-22
736,105,5,2024-11-08,114.75,2024-11-26
737,103,5,2024-07-12,324.63,2024-04-23
738,104,3,2024-07-18,256.76,2024-04-30
739,102,9,2024-11-19,495.75,2024-04-16
740,102,9,2024-04-25,295.66,2024-03-21
741,104,10,2024-10-12,159.36,2024-05-18
742,101,1,2024-11-27,263.36,2024-12-06
743,105,1,2024-09-05,209.47,2024-07-08
744,101,9,2024-08-28,457.35,2024-09-02
745,100,9,2024-07-27,374.5,2024-12-27
746,102,4,2024-11-19,115.86,2024-08-10
747,104,10,2024-07-15,229.11,2024-06-20
748,104,1,2024-02-21,462.73,2024-05-16
749,103,6,2024-07-08,181.85,2024-03-14
750,104,8,2024-03-30,185.85,2024-09-22
751,103,5,2024-04-21,43.01,2024-06-07
752,102,3,2024-05-26,234.35,2024-01-18
753,104,4,2024-04-28,192.23,2024-12-06
754,103,5,2024-01-01,346.11,2024-05-14
755,101,10,2024-05-02,46.02,2024-03-14
756,105,4,2024-11-10,339.34,2024-03-02
757,104,6,2024-11-18,473.34,2024-09-10
758,103,2,2024-06-23,350.98,2024-03-02
759,101,3,2024-01-28,201.85,2024-09-24
760,102,2,2024-10-12,84.69,2024-03-27
761,101,9,2024-10-04,368.43,2024-01-10
762,104,10,2024-12-15,455.63,2024-02-27
763,101,3,2024-10-31,26.69,2024-05-21
764,102,7,2024-05-20,14.26,2024-05-05
765,100,7,2024-08-24,213.37,2024-09-15
766,103,5,2024-01-07,297.26,2024-09-28
767,104,1,2024-05-12,279.59,2024-09-16
768,101,6,2024-04-29,264.79,2024-10-04
769,104,4,2024-12-23,319.48,2024-09-27
770,105,1,2024-01-29,394.95,2024-06-19
771,105,9,2024-05-12,72.63,2024-08-09
772,103,10,2024-03-23,75.37,2024-07-25
773,105,4,2024-07-27,326.35,2024-05-14
774,102,6,2024-10-14,147.59,2024-05-04
775,100,1,2024-11-06,288.42,2024-11-02
776,103,8,2024-03-25,282.66,2024-01-02
777,102,1,2024-09-25,147.8,2024-09-12
778,103,2,2024-09-16,77.01,2024-01-29
779,104,8,2024-12-22,104.55,2024-01-11
780,101,5,2024-10-05,332.58,2024-07-26
781,104,7,2024-09-24,208.21,2024-06-11
782,102,8,2024-06-02,335.04,2024-03-13
783,104,9,2024-12-31,399.88,2024-09-08
784,103,9,2024-05-14,157.9,2024-11-06
785,100,3,2024-01-01,163.67,2024-12-13
786,100,8,2024-04-01,98.56,2024-12-23
787,104,9,2024-01-30,350.85,2024-04-03
788,103,1,2024-12-24,468.59,2024-09-14
789,104,2,2024-05-19,218.53,2024-12-26
790,103,9,2024-07-16,13.41,2024-04-14
791,100,7,2024-04-16,195.32,2024-07-03
792,105,4,2024-11-22,193.84,2024-12-06
793,101,4,2024-08-15,422.43,2024-05-22
794,103,3,2024-03-24,385.58,2024-09-11
795,102,9,2024-06-25,85.26,2024-01-05
796,105,9,2024-01-21,390.2,2024-04-15
797,104,4,2024-05-08,442.11,2024-07-26
798,105,4,2024-07-29,277.65,2024-04-26
799,105,9,2024-11-05,139.56,2024-11-27
800,102,2,2024-02-06,124.87,2024-07-24
801,101,8,2024-11-17,479.38,2024-04-13
802,102,7,2024-09-21,49.25,2024-05-25
803,104,5,2024-01-20,393.02,2024-06-28
804,102,2,2024-11-04,211.26,2024-11-03
805,100,6,2024-02-26,274.71,2024-09-05
806,103,7,2024-06-18,374.0,2024-11-30
807,102,8,2024-11-20,490.51,2024-03-24
808,102,9,2024-12-20,373.93,2024-11-12
809,104,5,2024-02-02,460.35,2024-11-19
810,101,7,2024-03-11,465.15,2024-07-04
811,100,1,2024-07-27,114.38,2024-02-04
812,101,3,2024-03-10,341.83,2024-11-25
813,103,8,2024-08-16,475.45,2024-12-20
814,101,3,2024-02-15,78.16,2024-04-24
815,102,8,2024-12-24,359.22,2024-03-22
816,100,8,2024-11-25,392.51,2024-11-07
817,102,3,2024-04-17,286.37,2024-12-17
818,103,9,2024-02-12,113.79,2024-11-10
819,100,7,2024-11-06,492.47,2024-10-05
820,101,10,2024-09-14,419.1,2024-12-11
821,101,7,2024-08-24,471.02,2024-03-02
822,102,4,2024-10-12,119.36,2024-12-02
823,103,7,2024-04-22,127.01,2024-11-05
824,101,5,2024-07-24,342.95,2024-10-11
825,103,6,2024-05-04,17.75,2024-06-18
826,101,10,2024-07-25,386.93,2024-09-16
827,105,4,2024-10-27,408.82,2024-10-25
828,104,1,2024-04-30,450.28,2024-05-04
829,102,7,2024-05-18,241.7,2024-05-25
830,101,4,2024-11-06,311.95,2024-05-19
831,101,4,2024-02-24,198.46,2024-04-05
832,105,10,2024-03-31,352.49,2024-11-05
833,100,6,2024-02-28,331.14,2024-10-06
834,100,8,2024-06-01,68.22,2024-05-08
835,104,3,2024-02-29,325.01,2024-09-06
836,102,5,2024-10-24,299.88,2024-05-12
837,104,8,2024-04-05,110.4,2024-02-12
838,100,3,2024-03-18,265.61,2024-10-19
839,100,8,2024-12-18,242.21,2024-10-07
840,102,8,2024-03-01,88.41,2024-04-27
841,100,1,2024-04-30,91.16,2024-04-19
842,103,5,2024-02-01,498.8,2024-07-21
843,105,6,2024-03-22,44.41,2024-11-26
844,102,1,2024-07-15,252.0,2024-11-14
845,101,4,2024-06-03,491.7,2024-07-10
846,102,6,2024-02-21,451.85,2024-02-02
847,103,2,2024-04-15,150.11,2024-10-23
848,100,6,2024-02-20,18.82,2024-11-27
849,100,4,2024-03-27,346.39,2024-05-24
850,105,10,2024-03-20,124.54,2024-06-29
851,104,2,2024-11-26,192.52,2024-10-31
852,104,8,2024-05-29,18.8,2024-11-06
853,104,7,2024-07-17,28.86,2024-06-09
854,100,2,2024-09-01,425.39,2024-12-19
855,100,3,2024-09-27,290.37,2024-10-16
856,104,4,2024-10-01,41.78,2024-09-13
857,105,3,2024-06-29,154.05,2024-10-05
858,104,4,2024-02-14,47.14,2024-09-26
859,104,4,2024-02-27,300.08,2024-06-23
860,102,10,2024-03-15,439.72,2024-09-16
861,104,5,2024-11-20,434.79,2024-08-07
862,103,8,2024-11-14,346.46,2024-02-15
863,100,5,2024-11-07,307.38,2024-12-12
864,100,6,2024-10-23,155.88,2024-08-06
865,105,9,2024-07-28,256.05,2024-03-15
866,102,7,2024-12-13,419.57,2024-02-29
867,102,3,2024-03-14,55.09,2024-12-17
868,101,5,2024-01-07,477.59,2024-11-28
869,102,6,2024-01-13,337.39,2024-10-07
870,102,4,2024-01-21,181.34,2024-02-16
871,105,4,2024-10-19,158.45,2024-03-01
872,101,5,2024-06-12,64.34,2024-02-01
873,103,2,2024-11-28,127.87,2024-01-20
874,103,6,2024-10-20,230.16,2024-02-10
875,102,9,2024-10-14,369.46,2024-04-22
876,104,10,2024-07-16,335.01,2024-10-23
877,105,6,2024-04-27,220.08,2024-05-30
878,101,4,2024-09-26,249.05,2024-11-08
879,105,8,2024-05-23,294.34,2024-05-13
880,101,6,2024-12-24,469.32,2024-12-30
881,103,5,2024-07-06,493.57,2024-02-08
882,101,9,2024-10-15,172.7,2024-11-19
883,103,1,2024-03-10,233.97,2024-08-10
884,101,8,2024-06-26,122.86,2024-11-10
885,104,4,2024-12-21,241.39,2024-04-07
886,104,4,2024-05-12,384.26,2024-09-09
887,105,1,2024-07-31,220.02,2024-10-16
888,103,5,2024-03-10,277.38,2024-04-28
889,105,1,2024-10-15,352.05,2024-06-28
890,101,8,2024-06-27,491.78,2024-04-21
891,100,7,2024-05-31,117.07,2024-07-25
892,103,1,2024-12-21,439.19,2024-04-27
893,101,7,2024-01-19,132.56,2024-06-24
894,102,8,2024-06-03,186.31,2024-10-10
895,105,7,2024-01-26,133.25,2024-04-09
896,102,7,2024-06-29,306.9,2024-07-16
897,101,2,2024-08-31,234.56,2024-02-25
898,105,4,2024-06-15,127.84,2024-11-10
899,105,7,2024-05-06,320.92,2024-04-06
900,104,4,2024-10-13,467.95,2024-05-25
901,105,3,2024-04-11,164.81,2024-12-02
902,100,7,2024-08-02,465.74,2024-11-29
903,104,1,2024-07-07,45.64,2024-05-10
904,100,1,2024-12-30,416.25,2024-08-19
905,105,3,2024-01-20,350.55,2024-09-26
906,104,10,2024-07-24,429.03,2024-04-13
907,101,9,2024-05-31,366.29,2024-12-19
908,103,2,2024-05-22,358.59,2024-12-04
909,103,5,2024-03-08,397.22,2024-08-12
910,102,1,2024-03-14,418.64,2024-12-27
911,100,4,2024-06-24,219.0,2024-02-12
912,102,4,2024-05-10,464.91,2024-11-30
913,102,1,2024-09-23,335.57,2024-02-10
914,100,8,2024-04-23,210.29,2024-08-20
915,103,9,2024-05-10,47.48,2024-12-27
916,101,7,2024-10-18,215.21,2024-09-23
917,100,5,2024-06-24,188.26,2024-01-05
918,103,1,2024-02-03,111.1,2024-09-01
919,101,7,2024-07-26,324.25,2024-12-22
920,105,9,2024-05-14,196.96,2024-10-06
921,103,4,2024-10-17,436.99,2024-05-20
922,101,3,2024-02-04,469.1,2024-03-20
923,104,5,2024-04-23,476.16,2024-09-04
924,102,1,2024-06-23,288.83,2024-09-20
925,103,2,2024-02-28,390.26,2024-06-10
926,100,7,2024-11-28,441.76,2024-06-22
927,101,4,2024-06-28,405.41,2024-04-04
928,105,8,2024-04-25,92.14,2024-04-28
929,102,5,2024-01-02,215.6,2024-12-06
930,102,3,2024-01-21,189.53,2024-08-30
931,105,2,2024-02-25,464.98,2024-06-24
932,102,3,2024-10-14,373.31,2024-11-14
933,103,7,2024-04-03,79.42,2024-02-08
934,104,2,2024-10-18,308.37,2024-08-24
935,101,1,2024-09-28,212.24,2024-09-13
936,100,1,2024-01-12,446.41,2024-04-25
937,101,10,2024-12-29,68.03,2024-08-05
938,105,2,2024-02-21,141.72,2024-05-16
939,102,9,2024-09-26,35.66,2024-03-15
940,100,2,2024-03-09,234.3,2024-11-06
941,104,3,2024-03-05,105.83,2024-02-27
942,102,4,2024-08-17,245.71,2024-10-20
943,102,6,2024-03-28,229.69,2024-01-19
944,102,9,2024-02-18,394.62,2024-07-13
945,101,4,2024-09-06,66.21,2024-05-26
946,104,1,2024-04-25,64.71,2024-02-25
947,100,5,2024-03-15,238.84,2024-11-20
948,102,9,2024-12-08,353.8,2024-09-14
949,100,3,2024-11-23,223.74,2024-12-15
950,105,2,2024-05-28,234.37,2024-05-25
951,104,3,2024-11-05,307.95,2024-01-22
952,104,2,2024-11-07,495.88,2024-05-08
953,104,7,2024-09-03,460.51,2024-07-16
954,100,3,2024-06-05,302.09,2024-05-09
955,102,8,2024-03-01,155.88,2024-12-09
956,105,7,2024-11-05,452.65,2024-05-22
957,103,10,2024-06-14,268.22,2024-09-26
958,100,3,2024-09-05,150.98,2024-12-27
959,103,3,2024-05-02,287.02,2024-07-20
960,102,5,2024-11-18,141.55,2024-01-08
961,104,9,2024-09-26,330.06,2024-12-01
962,102,10,2024-01-21,242.45,2024-05-06
963,103,4,2024-04-16,27.18,2024-02-07
964,104,5,2024-12-04,482.02,2024-05-21
965,104,6,2024-11-20,462.81,2024-10-20
966,104,9,2024-03-06,61.07,2024-12-27
967,105,4,2024-08-26,30.3,2024-03-12
968,104,10,2024-10-26,482.19,2024-09-04
969,105,10,2024-02-03,462.4,2024-06-17
970,102,3,2024-08-08,94.98,2024-06-01
971,105,8,2024-02-24,454.32,2024-01-31
972,101,6,2024-10-19,366.24,2024-02-01
973,105,9,2024-05-09,339.72,2024-11-18
974,104,2,2024-09-06,466.04,2024-07-31
975,104,4,2024-06-05,390.48,2024-03-27
976,101,1,2024-08-25,31.2,2024-05-08
977,104,10,2024-12-27,46.73,2024-07-05
978,102,6,2024-05-12,160.93,2024-05-11
979,100,6,2024-01-20,127.79,2024-12-02
980,100,7,2024-07-08,72.43,2024-07-03
981,103,6,2024-01-18,47.26,2024-01-31
982,102,2,2024-06-03,465.4,2024-06-26
983,105,7,2024-11-13,108.1,2024-09-16
984,101,7,2024-07-04,17.06,2024-04-30
985,104,8,2024-03-15,304.73,2024-08-10
986,104,6,2024-02-09,195.81,2024-08-20
987,102,7,2024-03-24,70.28,2024-01-13
988,103,5,2024-03-13,204.21,2024-08-16
989,100,1,2024-01-23,373.71,2024-10-06
990,104,1,2024-06-03,290.31,2024-04-24
991,100,6,2024-10-20,282.03,2024-03-04
992,104,3,2024-07-21,12.56,2024-08-31
993,104,7,2024-09-22,394.82,2024-11-11
994,100,7,2024-02-12,424.31,2024-12-10
995,105,5,2024-10-01,317.35,2024-04-16
996,102,7,2024-10-27,49.09,2024-01-30
997,105,5,2024-01-10,257.68,2024-04-18
998,101,3,2024-05-15,15.88,2024-04-05
999,101,2,2024-09-05,228.29,2024-09-10
1000,103,7,2024-12-29,198.04,2024-08-19
1001,101,6,2024-10-04,203.63,2024-06-10
1002,103,3,2024-07-11,267.32,2024-11-09
1003,102,10,2024-11-20,90.8,2024-08-07
1004,101,4,2024-06-02,478.25,2024-10-17
1005,101,9,2024-03-19,345.27,2024-11-18
1006,105,9,2024-04-21,470.6,2024-12-01
1007,102,4,2024-11-21,133.02,2024-02-14
1008,100,3,2024-11-12,452.13,2024-05-28
1009,102,6,2024-07-16,113.79,2024-11-06
1010,102,1,2024-11-03,168.54,2024-02-17
1011,103,10,2024-08-06,53.83,2024-08-03
1012,102,8,2024-04-25,469.51,2024-07-29
1013,103,9,2024-10-02,496.39,2024-08-16
1014,101,5,2024-10-12,222.68,2024-05-21
1015,104,7,2024-05-22,22.16,2024-01-27
1016,104,6,2024-04-28,419.64,2024-06-30
1017,104,2,2024-02-12,391.26,2024-02-11
1018,105,6,2024-03-12,24.34,2024-07-06
1019,100,10,2024-03-14,130.6,2024-06-12
1020,100,8,2024-12-27,201.57,2024-12-20
1021,104,7,2024-03-17,471.9,2024-11-24
1022,100,2,2024-02-05,327.33,2024-10-30
1023,102,3,2024-05-09,264.52,2024-02-21
1024,103,4,2024-04-30,424.63,2024-04-26
1025,100,2,2024-02-19,442.16,2024-11-11
1026,102,6,2024-02-11,253.76,2024-05-26
1027,105,1,2024-05-27,293.92,2024-04-11
1028,104,4,2024-01-11,313.53,2024-03-09
1029,103,2,2024-12-23,373.18,2024-04-10
1030,102,1,2024-07-15,157.5,2024-05-15
1031,100,4,2024-09-26,478.43,2024-05-13
1032,100,8,2024-01-07,212.1,2024-11-21
1033,100,1,2024-05-07,157.86,2024-08-22
1034,103,7,2024-08-27,32.36,2024-04-29
1035,103,2,2024-05-14,287.83,2024-06-03
1036,100,10,2024-01-30,424.95,2024-09-24
1037,102,10,2024-02-15,396.43,2024-10-18
1038,103,9,2024-02-06,54.39,2024-11-12
1039,100,5,2024-10-18,427.74,2024-08-05
1040,105,10,2024-02-21,128.19,2024-05-19
1041,101,4,2024-03-31,173.68,2024-02-07
1042,104,5,2024-10-19,59.4,2024-01-08
1043,103,8,2024-05-02,200.59,2024-07-02
1044,102,2,2024-10-21,97.66,2024-10-07
1045,102,7,2024-09-27,304.24,2024-06-12
1046,101,7,2024-05-25,386.18,2024-06-27
1047,104,2,2024-07-29,287.28,2024-07-08
1048,104,5,2024-04-28,440.56,2024-01-29
1049,102,10,2024-02-24,451.13,2024-08-25
1050,105,3,2024-06-18,328.87,2024-10-30
1051,105,1,2024-06-16,484.71,2024-03-04
1052,100,10,2024-12-30,223.82,2024-11-12
1053,100,10,2024-02-10,162.89,2024-08-29
1054,101,4,2024-11-18,233.37,2024-11-01
1055,103,1,2024-04-17,38.73,2024-12-13
1056,101,10,2024-09-19,43.48,2024-09-22
1057,104,10,2024-05-20,124.28,2024-04-25
1058,103,6,2024-09-12,113.65,2024-04-03
1059,102,9,2024-07-04,176.02,2024-02-05
1060,103,4,2024-07-17,484.21,2024-01-10
1061,101,10,2024-02-18,320.88,2024-08-24
1062,100,6,2024-07-03,11.32,2024-05-21
1063,100,9,2024-11-30,89.3,2024-07-01
1064,101,2,2024-12-21,334.55,2024-08-06
1065,102,3,2024-03-31,193.77,2024-05-12
1066,101,7,2024-09-27,72.89,2024-05-06
1067,105,9,2024-07-13,441.58,2024-12-08
1068,102,5,2024-05-02,126.92,2024-12-20
1069,104,7,2024-01-30,305.51,2024-05-28
1070,103,1,2024-12-05,125.81,2024-12-27
1071,100,9,2024-04-15,383.33,2024-06-16
1072,103,2,2024-10-21,51.72,2024-09-07
1073,101,2,2024-04-27,241.42,2024-01-28
1074,100,1,2024-07-23,170.51,2024-11-26
1075,102,5,2024-07-02,136.3,2024-08-26
1076,103,8,2024-03-12,150.53,2024-07-01
1077,101,2,2024-09-07,264.8,2024-11-21
1078,105,3,2024-08-31,202.53,2024-05-03
1079,101,4,2024-08-18,277.99,2024-02-26
1080,104,3,2024-09-30,362.64,2024-01-14
1081,104,4,2024-07-30,356.24,2024-01-12
1082,102,4,2024-09-13,186.62,2024-09-21
1083,100,8,2024-05-04,253.47,2024-01-11
1084,100,10,2024-08-05,397.83,2024-11-18
1085,102,9,2024-08-01,351.55,2024-01-14
1086,104,9,2024-10-28,74.97,2024-11-08
1087,101,8,2024-06-05,12.98,2024-07-31
1088,101,2,2024-01-22,254.31,2024-11-05
1089,105,8,2024-11-13,256.3,2024-08-11
1090,104,6,2024-10-14,137.11,2024-04-02
1091,101,2,2024-11-01,411.96,2024-03-02
1092,103,6,2024-04-03,324.23,2024-04-02
1093,101,8,2024-06-09,300.37,2024-08-28
1094,104,10,2024-12-11,34.42,2024-12-01
1095,102,6,2024-05-26,348.74,2024-05-16
1096,104,7,2024-03-07,432.61,2024-06-29
1097,103,5,2024-09-11,364.13,2024-11-20
1098,102,8,2024-10-17,294.15,2024-07-21
1099,102,7,2024-05-19,143.0,2024-02-12
1100,102,6,2024-04-08,171.19,2024-03-19
1101,101,9,2024-01-07,340.05,2024-11-19
1102,100,7,2024-05-04,430.93,2024-10-01
1103,104,1,2024-05-01,330.78,2024-08-11
1104,104,3,2024-06-04,185.61,2024-06-22
1105,104,1,2024-09-17,343.32,2024-08-01
1106,105,2,2024-04-29,432.68,2024-11-09
1107,100,3,2024-11-15,95.17,2024-08-13
1108,101,9,2024-05-20,321.6,2024-05-01
1109,105,9,2024-07-10,36.17,2024-08-11
1110,101,7,2024-09-02,242.52,2024-05-09
1111,105,4,2024-06-25,63.68,2024-02-19
1112,105,5,2024-12-03,36.72,2024-08-15
1113,103,5,2024-11-22,27.3,2024-06-28
1114,105,7,2024-10-28,127.38,2024-08-12
1115,105,3,2024-04-25,113.52,2024-02-21
1116,102,5,2024-06-03,18.88,2024-03-31
1117,102,9,2024-07-21,236.61,2024-07-18
1118,100,4,2024-11-08,348.41,2024-12-06
1119,103,7,2024-09-11,155.67,2024-01-14
1120,102,2,2024-08-03,73.18,2024-11-03
1121,102,1,2024-03-29,366.48,2024-03-31
1122,104,5,2024-06-06,214.62,2024-01-10
1123,105,4,2024-10-10,124.08,2024-09-01
1124,103,4,2024-07-03,107.16,2024-10-20
1125,100,5,2024-04-30,368.49,2024-11-19
1126,103,4,2024-11-03,168.74,2024-02-24
1127,105,5,2024-08-16,66.0,2024-10-11
1128,104,3,2024-05-10,342.12,2024-03-01
1129,105,8,2024-08-27,481.74,2024-10-08
1130,102,10,2024-08-06,411.55,2024-03-18
1131,100,6,2024-09-19,240.92,2024-09-01
1132,102,10,2024-03-05,400.93,2024-05-08
1133,105,6,2024-01-29,21.43,2024-06-05
1134,101,5,2024-05-19,208.63,2024-08-08
1135,104,6,2024-10-09,487.35,2024-04-02
1136,105,9,2024-09-13,36.11,2024-11-22
1137,102,7,2024-07-20,412.78,2024-06-12
1138,100,10,2024-06-22,436.14,2024-06-20
1139,103,8,2024-03-29,325.37,2024-11-19
1140,103,5,2024-07-26,479.37,2024-11-03
1141,105,2,2024-08-28,396.66,2024-10-23
1142,101,6,2024-02-08,195.25,2024-05-01
1143,101,7,2024-05-26,435.94,2024-01-21
1144,102,7,2024-02-19,162.91,2024-06-11
1145,102,9,2024-04-17,264.48,2024-02-19
1146,101,1,2024-02-03,189.01,2024-07-06
1147,102,8,2024-09-08,71.28,2024-10-13
1148,105,9,2024-05-04,411.59,2024-07-25
1149,103,2,2024-11-05,455.96,2024-02-15
1150,104,8,2024-02-19,65.02,2024-04-09
1151,102,5,2024-02-02,156.34,2024-06-17
1152,103,6,2024-03-06,227.2,2024-04-06
1153,105,5,2024-08-02,322.5,2024-07-14
1154,103,4,2024-10-13,488.34,2024-04-30
1155,102,4,2024-02-28,99.6,2024-02-17
